PassengerId,HomePlanet,CryoSleep,Cabin,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported
383601,Mars,False,F/723/S,TRAPPIST-1e,21.0,False,1060.0,0.0,91.0,0.0,0.0,,True
383801,Earth,False,E/227/P,TRAPPIST-1e,21.0,False,28.0,580.0,0.0,0.0,236.0,Billya Estiagosen,True
383901,Mars,False,E/228/P,TRAPPIST-1e,23.0,False,418.0,4.0,627.0,0.0,0.0,Puffes Kine,False
384101,Mars,False,F/793/P,TRAPPIST-1e,31.0,False,1049.0,31.0,227.0,2.0,0.0,Goldch Kashe,False
384201,Earth,False,F/794/P,55 Cancri e,41.0,False,312.0,89.0,44.0,0.0,252.0,Lynnee Vinston,False
384601,Earth,True,G/630/P,TRAPPIST-1e,15.0,False,0.0,0.0,0.0,0.0,0.0,Tracia Hahnstonsen,True
384701,Europa,False,C/126/P,TRAPPIST-1e,36.0,False,90.0,2050.0,0.0,15.0,1244.0,Gatrino Reshory,False
384801,Earth,False,F/795/P,TRAPPIST-1e,24.0,False,4.0,314.0,0.0,0.0,428.0,Warry Jacostaney,False
384901,Earth,False,G/631/P,TRAPPIST-1e,27.0,False,0.0,253.0,0.0,79.0,421.0,Timmy Santry,False
385001,Europa,False,C/137/S,55 Cancri e,24.0,False,38.0,257.0,0.0,54.0,4184.0,Keidhma Unteckery,False
385002,Europa,True,C/137/S,55 Cancri e,19.0,False,0.0,0.0,0.0,0.0,0.0,Astula Unteckery,True
385003,Europa,False,C/137/S,TRAPPIST-1e,25.0,False,0.0,6130.0,0.0,36.0,1.0,Achib Unteckery,True
385004,Europa,True,C/137/S,55 Cancri e,39.0,False,0.0,0.0,0.0,0.0,0.0,Alchium Unteckery,True
385005,Europa,True,C/137/S,TRAPPIST-1e,15.0,False,0.0,0.0,0.0,0.0,0.0,Thallah Unteckery,True
385006,Europa,False,C/137/S,TRAPPIST-1e,31.0,False,0.0,1565.0,0.0,97.0,1678.0,Sabiark Unteckery,True
385007,Europa,True,C/137/S,55 Cancri e,25.0,False,0.0,0.0,0.0,0.0,0.0,Azharga Chuble,True
385101,Europa,False,C/127/P,TRAPPIST-1e,57.0,False,205.0,4415.0,0.0,1589.0,305.0,Alino Namsheary,False
385201,Mars,True,F/796/P,TRAPPIST-1e,,False,0.0,0.0,0.0,0.0,0.0,Tive Tepie,True
385301,Earth,False,F/725/S,PSO J318.5-22,18.0,False,16.0,6.0,735.0,0.0,0.0,Jeane Herreras,True
385401,Earth,True,G/632/P,TRAPPIST-1e,33.0,False,0.0,0.0,0.0,0.0,0.0,Racey Carsoning,True
385601,Earth,False,F/726/S,,23.0,False,339.0,754.0,7.0,0.0,0.0,Ward Alvasquez,True
385701,Europa,True,E/230/P,55 Cancri e,34.0,False,0.0,0.0,0.0,0.0,0.0,Eltard Dreamspric,True
386201,Mars,True,F/729/S,55 Cancri e,38.0,False,0.0,0.0,0.0,0.0,0.0,Rohs Paie,True
386202,Mars,False,E/256/S,TRAPPIST-1e,21.0,False,2627.0,0.0,597.0,0.0,0.0,Blakes Ple,True
386203,Mars,True,E/256/S,TRAPPIST-1e,31.0,False,0.0,0.0,0.0,0.0,0.0,,False
386204,Mars,False,D/124/S,TRAPPIST-1e,13.0,False,974.0,0.0,1883.0,0.0,505.0,Herms Cako,False
386205,Mars,False,F/729/S,TRAPPIST-1e,54.0,False,149.0,981.0,215.0,0.0,0.0,Cherry Paie,True
386206,Mars,False,F/729/S,TRAPPIST-1e,13.0,False,1008.0,667.0,8.0,0.0,0.0,Bants Cako,False
386207,Mars,False,D/124/S,TRAPPIST-1e,18.0,False,12.0,0.0,1105.0,658.0,16.0,Chex Ple,False
386401,Europa,True,D/125/S,TRAPPIST-1e,,False,0.0,0.0,0.0,0.0,0.0,Ionium Dertering,True
386601,,False,F/797/P,TRAPPIST-1e,43.0,False,0.0,0.0,7.0,0.0,963.0,Lis Hendrys,False
386701,Earth,False,F/798/P,TRAPPIST-1e,56.0,False,3.0,0.0,768.0,0.0,0.0,Tyle Guerson,True
386801,Earth,False,F/731/S,TRAPPIST-1e,63.0,False,1540.0,0.0,0.0,0.0,1.0,Brie Braymon,False
386802,Earth,False,G/630/S,TRAPPIST-1e,9.0,False,0.0,0.0,0.0,0.0,0.0,Thell Braymon,True
386803,Earth,False,G/630/S,,9.0,False,0.0,0.0,0.0,0.0,0.0,Joanry Braymon,False
386804,Earth,False,G/630/S,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Harrie Braymon,True
386805,Earth,False,F/731/S,55 Cancri e,16.0,False,0.0,0.0,623.0,40.0,209.0,Darry Braymon,True
386806,Earth,True,G/630/S,TRAPPIST-1e,42.0,False,0.0,0.0,0.0,0.0,0.0,Line Braymon,True
386807,Earth,True,G/630/S,TRAPPIST-1e,9.0,False,0.0,0.0,0.0,0.0,0.0,Hene Braymon,False
387001,Europa,True,B/148/S,55 Cancri e,22.0,False,0.0,0.0,0.0,0.0,0.0,Izarino Gemoserad,True
387101,Europa,True,B/149/S,55 Cancri e,47.0,False,0.0,0.0,0.0,0.0,0.0,Megrezn Flourbent,True
387201,Mars,True,F/799/P,TRAPPIST-1e,30.0,False,0.0,0.0,0.0,0.0,0.0,Cupers Quart,True
387301,Earth,False,F/800/P,TRAPPIST-1e,29.0,False,2478.0,0.0,31.0,4.0,11.0,Violey Pearsalason,False
387401,Earth,False,G/631/S,TRAPPIST-1e,,False,86.0,218.0,0.0,0.0,479.0,Clindy Lambleyoun,False
387402,Earth,False,E/258/S,TRAPPIST-1e,22.0,False,158.0,1556.0,1189.0,845.0,96.0,Frandy Lambleyoun,True
387501,Earth,False,E/232/P,TRAPPIST-1e,19.0,False,0.0,0.0,3.0,785.0,0.0,Teremy Garzaley,False
387901,Mars,False,F/801/P,55 Cancri e,31.0,False,796.0,0.0,70.0,595.0,0.0,Spies Nache,False
388301,Europa,True,B/150/S,55 Cancri e,17.0,False,0.0,0.0,0.0,0.0,0.0,Mergas Unreezy,True
388302,Europa,False,B/150/S,TRAPPIST-1e,38.0,False,0.0,3060.0,0.0,4.0,2325.0,Mesarga Unreezy,False
388303,Europa,True,B/150/S,55 Cancri e,13.0,False,0.0,0.0,0.0,0.0,0.0,Dira Unreezy,True
388601,Earth,True,G/633/P,PSO J318.5-22,36.0,False,0.0,0.0,0.0,0.0,0.0,Nicey Moreman,True
388801,Earth,False,G/633/S,,0.0,False,0.0,0.0,0.0,0.0,0.0,,True
389001,Earth,True,G/634/S,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,Dorie Weissey,True
389401,Earth,False,F/735/S,PSO J318.5-22,18.0,False,0.0,525.0,0.0,0.0,84.0,Stald Vinozarks,True
389501,Mars,True,E/233/P,TRAPPIST-1e,36.0,False,0.0,0.0,0.0,0.0,0.0,Wolous Anpie,False
389502,Mars,False,E/233/P,TRAPPIST-1e,27.0,False,847.0,0.0,4.0,0.0,1.0,Swal Anpie,False
389503,Mars,False,E/233/P,TRAPPIST-1e,5.0,False,0.0,0.0,0.0,0.0,0.0,Cranch Anpie,True
389601,,,C/140/S,55 Cancri e,18.0,False,0.0,4387.0,0.0,2241.0,0.0,Ainoxa Preeldy,True
389701,Earth,True,G/635/P,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,Elson Peckers,False
389801,Earth,True,G/636/S,TRAPPIST-1e,14.0,False,0.0,0.0,0.0,0.0,0.0,Moniey Vinston,True
389901,Europa,True,E/234/P,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,0.0,Kaffias Ingwhed,True
390301,Earth,False,G/636/P,55 Cancri e,2.0,False,0.0,0.0,0.0,0.0,0.0,Glendy Doughan,False
390302,Earth,True,G/636/P,TRAPPIST-1e,1.0,False,0.0,0.0,0.0,0.0,0.0,Anton Booness,False
390303,Earth,True,G/636/P,55 Cancri e,7.0,False,0.0,0.0,0.0,0.0,0.0,,True
390304,Earth,False,G/636/P,PSO J318.5-22,6.0,False,0.0,0.0,0.0,0.0,0.0,Deanne Emenez,False
390305,Earth,False,F/804/P,TRAPPIST-1e,56.0,False,967.0,0.0,0.0,3.0,0.0,Tricky Doughan,False
390306,Earth,True,G/636/P,55 Cancri e,4.0,False,0.0,0.0,0.0,0.0,0.0,Iandy Doughan,True
390401,Earth,False,G/637/S,TRAPPIST-1e,65.0,False,0.0,0.0,0.0,0.0,909.0,Joanie Charpelaney,False
390701,Earth,True,G/639/S,TRAPPIST-1e,36.0,False,0.0,0.0,0.0,0.0,0.0,Scotty Richan,True
390901,Europa,True,C/141/S,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,Alcorix Scoudelle,True
391101,,False,F/736/S,TRAPPIST-1e,41.0,False,6.0,1.0,11.0,1046.0,0.0,Billa Petermandez,False
391102,Earth,False,E/260/S,TRAPPIST-1e,20.0,False,9.0,0.0,1462.0,94.0,54.0,France Pentss,True
391103,Earth,True,G/640/S,PSO J318.5-22,18.0,False,0.0,0.0,0.0,0.0,0.0,,True
391201,Earth,False,F/737/S,TRAPPIST-1e,15.0,False,309.0,28.0,496.0,20.0,49.0,Carona Cartiz,True
391301,Earth,False,F/738/S,,23.0,False,0.0,93.0,1.0,0.0,542.0,Catha Waterson,False
391302,Earth,False,F/738/S,PSO J318.5-22,29.0,False,0.0,2.0,553.0,44.0,0.0,Ermank Waterson,False
391501,Earth,True,G/641/S,TRAPPIST-1e,33.0,False,0.0,0.0,0.0,0.0,0.0,Leondy Mayods,True
391601,Europa,False,D/128/S,TRAPPIST-1e,14.0,False,2.0,881.0,0.0,578.0,214.0,Cellus Ciplanke,False
391602,Europa,True,D/128/S,55 Cancri e,55.0,False,0.0,0.0,0.0,0.0,0.0,Alhenah Ciplanke,True
391701,Europa,False,B/124/P,TRAPPIST-1e,30.0,False,0.0,690.0,0.0,49.0,2264.0,Shabih Esseal,False
391901,Earth,False,F/806/P,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,65.0,480.0,Vina Blace,False
392101,Earth,False,E/262/S,TRAPPIST-1e,26.0,False,35.0,42.0,711.0,0.0,0.0,Felice Kramosley,True
392201,Earth,True,G/641/P,PSO J318.5-22,33.0,False,0.0,0.0,0.0,0.0,0.0,Melica Bardsey,True
392301,Earth,False,F/808/P,TRAPPIST-1e,18.0,False,95.0,0.0,0.0,13.0,622.0,Jenne Cofferson,False
392302,Earth,True,G/642/P,TRAPPIST-1e,9.0,False,0.0,0.0,0.0,0.0,0.0,Isaacy Cofferson,True
392303,Earth,True,G/642/P,55 Cancri e,0.0,False,0.0,0.0,0.0,0.0,0.0,Kaye Cofferson,True
392401,Earth,False,E/263/S,55 Cancri e,19.0,False,0.0,47.0,0.0,263.0,384.0,Nance Reenon,True
392601,Earth,False,F/810/P,TRAPPIST-1e,18.0,False,716.0,0.0,0.0,0.0,0.0,Wine Fowlesterez,False
392701,Europa,False,C/142/S,55 Cancri e,38.0,False,55.0,1258.0,0.0,650.0,10786.0,Skyrmak Tionstious,False
392702,Europa,False,C/142/S,55 Cancri e,42.0,False,0.0,1249.0,0.0,1313.0,1148.0,Alar Tionstious,True
392801,Europa,False,E/264/S,,28.0,False,3.0,1300.0,0.0,1250.0,1148.0,Anchird Witeronfus,False
392802,Europa,True,E/264/S,55 Cancri e,37.0,False,0.0,0.0,0.0,0.0,0.0,Alrak Witeronfus,True
393001,Earth,False,F/740/S,55 Cancri e,29.0,False,0.0,0.0,0.0,1819.0,1.0,Dell Mcguirez,False
393101,Earth,False,F/811/P,55 Cancri e,42.0,False,0.0,218.0,0.0,481.0,2.0,Denis Sandry,False
393201,Mars,False,E/265/S,TRAPPIST-1e,18.0,False,659.0,0.0,2316.0,0.0,23.0,Cint Vlate,True
393202,Mars,False,D/129/S,55 Cancri e,34.0,False,2.0,0.0,805.0,29.0,0.0,Fal Vlate,True
393301,Earth,True,G/642/S,55 Cancri e,34.0,False,0.0,0.0,0.0,0.0,0.0,Gileen Coleyanglas,True
393501,Earth,True,G/643/S,PSO J318.5-22,18.0,False,0.0,0.0,0.0,0.0,0.0,Walla Mccarveymon,False
393601,Earth,False,G/644/S,TRAPPIST-1e,24.0,False,3537.0,0.0,0.0,0.0,0.0,Carley Sancasey,False
393701,Earth,False,F/742/S,TRAPPIST-1e,24.0,False,45.0,588.0,5.0,7.0,0.0,Vanie Rossey,True
393801,Mars,True,F/743/S,,56.0,False,0.0,0.0,0.0,0.0,0.0,,True
393802,Mars,True,F/743/S,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,0.0,Dies Flité,True
393803,Mars,True,F/743/S,TRAPPIST-1e,12.0,False,0.0,0.0,0.0,0.0,0.0,Gut Flité,True
393901,Earth,False,E/237/P,TRAPPIST-1e,37.0,False,772.0,0.0,840.0,1.0,5.0,Eriana Alberts,False
394001,Mars,False,D/132/P,TRAPPIST-1e,60.0,True,2739.0,0.0,0.0,0.0,0.0,Trisp Apie,False
394101,Earth,True,G/643/P,TRAPPIST-1e,55.0,False,0.0,0.0,0.0,0.0,0.0,Adanne Mejiaddox,False
394201,Earth,True,G/645/S,PSO J318.5-22,20.0,False,0.0,0.0,0.0,0.0,0.0,Floyde Grahangory,False
394401,Mars,False,F/745/S,TRAPPIST-1e,28.0,False,629.0,0.0,659.0,607.0,0.0,Crin Stike,False
394501,Earth,True,G/644/P,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,Ivanne Lambles,False
394601,Mars,False,F/812/P,TRAPPIST-1e,37.0,False,14.0,0.0,91.0,1203.0,0.0,Lles Parta,False
394801,Earth,False,F/814/P,TRAPPIST-1e,18.0,False,325.0,0.0,477.0,50.0,5.0,Erick Castron,False
394901,Earth,False,E/238/P,TRAPPIST-1e,14.0,False,781.0,0.0,1.0,4.0,1.0,Denis Burraymons,False
395001,Europa,False,C/143/S,TRAPPIST-1e,29.0,False,3478.0,11153.0,15.0,203.0,15.0,Mirara Steary,True
395201,Earth,False,F/746/S,TRAPPIST-1e,51.0,False,0.0,0.0,0.0,544.0,12.0,Earlie Rodricker,False
395401,Earth,True,G/647/S,TRAPPIST-1e,45.0,False,0.0,0.0,0.0,0.0,0.0,Arlen Blacks,False
395501,Earth,True,G/648/S,TRAPPIST-1e,45.0,False,0.0,0.0,0.0,0.0,0.0,Morrie Gamberson,True
395801,Mars,False,F/747/S,TRAPPIST-1e,41.0,False,1144.0,12.0,14.0,22.0,0.0,Bun Sau,False
395901,Earth,False,G/646/P,TRAPPIST-1e,21.0,False,0.0,80.0,255.0,0.0,5190.0,Leahy Sullones,False
395902,Earth,False,F/817/P,TRAPPIST-1e,28.0,False,653.0,0.0,0.0,0.0,20.0,Elanie Sullones,False
395903,Earth,True,G/646/P,55 Cancri e,0.0,False,0.0,0.0,0.0,0.0,0.0,Maya Sullones,True
396001,Earth,False,F/748/S,TRAPPIST-1e,46.0,False,0.0,0.0,0.0,0.0,880.0,Shanie Herreras,False
396101,Mars,True,F/749/S,TRAPPIST-1e,41.0,False,0.0,0.0,0.0,0.0,0.0,Wheals Peake,True
396201,Earth,,G/647/P,55 Cancri e,13.0,False,0.0,0.0,0.0,0.0,0.0,Hughy Guerson,True
396202,Earth,False,E/239/P,PSO J318.5-22,55.0,False,0.0,1203.0,0.0,0.0,446.0,Brance Guerson,False
396301,Earth,,G/648/P,PSO J318.5-22,20.0,False,0.0,0.0,0.0,0.0,0.0,Cassa Bradlerson,True
396401,Earth,True,G/650/S,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,Estina Chanan,True
396601,Earth,False,F/818/P,TRAPPIST-1e,49.0,False,324.0,275.0,0.0,0.0,0.0,Lillia Kerristicey,False
396602,Earth,False,G/649/P,TRAPPIST-1e,27.0,False,0.0,0.0,1020.0,0.0,0.0,Fanna Kerristicey,True
396603,Earth,False,G/649/P,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Adriet Kerristicey,True
396701,Mars,False,F/819/P,TRAPPIST-1e,22.0,False,886.0,55.0,0.0,0.0,0.0,Ray Seen,False
396801,Earth,True,G/650/P,TRAPPIST-1e,17.0,False,0.0,0.0,0.0,0.0,0.0,Louisa Briggins,False
397001,Mars,False,F/751/S,TRAPPIST-1e,23.0,False,355.0,0.0,764.0,0.0,0.0,Cowl Blake,True
397101,Earth,False,G/651/P,TRAPPIST-1e,44.0,False,39.0,821.0,0.0,7.0,41.0,Joanry Brighttt,False
397301,Europa,True,E/240/P,,29.0,False,0.0,0.0,0.0,0.0,0.0,Astorux Reedectied,True
397401,Earth,False,F/752/S,TRAPPIST-1e,19.0,False,0.0,0.0,5.0,756.0,0.0,Karia Davens,True
397402,Earth,True,G/652/S,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,Janee Davens,True
397601,Europa,False,,TRAPPIST-1e,29.0,False,0.0,7164.0,0.0,58.0,1.0,Thab Patoetic,True
397701,Earth,False,E/241/P,TRAPPIST-1e,19.0,False,46.0,0.0,675.0,0.0,0.0,Tyrony Quinnedy,True
398001,Earth,True,G/653/P,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,Hencey Garrincent,True
398101,Earth,False,,PSO J318.5-22,33.0,False,400.0,270.0,33.0,0.0,0.0,Pamont Carvis,False
398401,Earth,True,G/654/S,PSO J318.5-22,,False,0.0,0.0,0.0,0.0,0.0,Regory Wilsoney,True
398501,Earth,False,G/654/P,TRAPPIST-1e,50.0,False,667.0,0.0,0.0,11.0,170.0,Leneva Hahnstoneal,False
398601,Mars,False,F/755/S,TRAPPIST-1e,54.0,False,1217.0,0.0,1.0,4.0,0.0,Poot Pine,False
398602,Mars,False,F/755/S,TRAPPIST-1e,43.0,False,1448.0,0.0,150.0,0.0,0.0,Crowls Pine,False
398701,Earth,False,F/822/P,TRAPPIST-1e,17.0,False,103.0,2183.0,0.0,16.0,0.0,Irmark Briggston,True
398801,Mars,False,D/134/P,TRAPPIST-1e,26.0,False,1632.0,0.0,80.0,7.0,0.0,Beal Soun,False
399101,Earth,False,F/823/P,TRAPPIST-1e,44.0,False,1258.0,3.0,0.0,1.0,0.0,Elle Joycerton,False
399201,Earth,False,F/756/S,PSO J318.5-22,51.0,False,0.0,0.0,10.0,1098.0,0.0,Sta Barrelliver,False
399401,Europa,True,B/152/S,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,Challa Unretereng,True
399501,Earth,False,G/655/P,TRAPPIST-1e,4.0,False,0.0,0.0,0.0,0.0,0.0,Ale Casonston,False
399502,Earth,False,F/825/P,PSO J318.5-22,40.0,False,0.0,0.0,310.0,1.0,421.0,Charly Casonston,False
399503,Earth,False,G/655/P,55 Cancri e,27.0,False,0.0,0.0,2.0,0.0,808.0,Colle Casonston,False
399504,Earth,False,G/655/P,TRAPPIST-1e,8.0,False,0.0,0.0,0.0,0.0,0.0,Evey Casonston,False
399505,Earth,False,G/655/P,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,Ericky Casonston,False
399506,Earth,False,G/655/P,55 Cancri e,11.0,False,0.0,0.0,0.0,0.0,0.0,Karah Casonston,True
399601,Earth,False,F/826/P,PSO J318.5-22,24.0,False,16.0,0.0,1136.0,0.0,40.0,Willy Meyersones,True
399701,Earth,False,G/657/S,55 Cancri e,25.0,False,0.0,83.0,0.0,439.0,0.0,Aliedy Yanton,False
399801,Europa,False,C/129/P,55 Cancri e,28.0,False,89.0,4826.0,0.0,2.0,1598.0,Batan Iniouser,True
399901,Earth,False,G/656/P,TRAPPIST-1e,25.0,False,0.0,1017.0,0.0,0.0,0.0,Genee Hayerson,False
400001,Earth,True,G/658/S,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,Hanry Burraymons,True
400002,Earth,False,F/757/S,TRAPPIST-1e,25.0,False,20.0,0.0,424.0,0.0,359.0,Vivia Burraymons,False
400003,Earth,True,G/658/S,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Samie Burraymons,True
400101,Earth,False,F/758/S,TRAPPIST-1e,58.0,False,0.0,0.0,970.0,0.0,0.0,Terina Lowelliott,True
400102,Earth,True,G/659/S,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,Loresa Lowelliott,True
400103,Earth,True,G/659/S,PSO J318.5-22,4.0,False,0.0,0.0,0.0,0.0,0.0,Leahy Lowelliott,True
400104,Earth,True,G/659/S,55 Cancri e,2.0,False,0.0,0.0,0.0,0.0,0.0,Carley Lowelliott,False
400105,Earth,False,F/758/S,,34.0,False,0.0,847.0,14.0,0.0,0.0,Brancy Lowelliott,True
400106,Earth,False,G/659/S,55 Cancri e,5.0,False,0.0,0.0,0.0,0.0,0.0,Garry Warrishales,True
400107,Earth,False,G/659/S,TRAPPIST-1e,3.0,,0.0,0.0,0.0,0.0,0.0,Everly Lowelliott,False
400201,Mars,True,E/242/P,TRAPPIST-1e,46.0,False,0.0,0.0,0.0,0.0,0.0,Trohs Must,False
400301,Earth,False,F/827/P,TRAPPIST-1e,22.0,False,1417.0,0.0,0.0,0.0,0.0,,True
400501,Earth,False,G/657/P,TRAPPIST-1e,8.0,False,0.0,0.0,0.0,0.0,0.0,Jonaye Castannison,True
400502,Earth,False,G/657/P,TRAPPIST-1e,17.0,False,3.0,83.0,927.0,0.0,1.0,Aarone Castannison,True
400503,Earth,False,G/657/P,TRAPPIST-1e,4.0,False,0.0,0.0,0.0,0.0,0.0,Cliney Castannison,False
400504,Earth,True,,TRAPPIST-1e,12.0,False,0.0,0.0,0.0,0.0,0.0,Dia Spentley,False
400505,Earth,True,G/657/P,PSO J318.5-22,40.0,False,0.0,0.0,0.0,0.0,0.0,Lorian River,True
400506,Earth,False,F/829/P,PSO J318.5-22,16.0,False,4.0,0.0,2278.0,2.0,0.0,Son River,True
400507,Earth,True,G/657/P,TRAPPIST-1e,41.0,False,0.0,0.0,0.0,0.0,0.0,Bobina Castannison,True
400508,Earth,True,G/657/P,TRAPPIST-1e,8.0,False,0.0,0.0,0.0,0.0,0.0,,False
400601,Earth,True,G/660/S,55 Cancri e,14.0,,0.0,0.0,0.0,0.0,0.0,Hilly Wolfaddox,True
400602,Earth,True,G/660/S,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,0.0,Becca Wolfaddox,True
400603,Earth,False,F/759/S,PSO J318.5-22,59.0,False,400.0,0.0,126.0,0.0,158.0,Vick Wolfaddox,True
400604,Earth,,G/660/S,TRAPPIST-1e,45.0,False,1796.0,0.0,4.0,0.0,5.0,Kariel Wolfaddox,False
400605,Earth,False,F/759/S,55 Cancri e,52.0,False,0.0,704.0,0.0,0.0,0.0,Evaned Wolfaddox,True
400801,Mars,True,F/760/S,TRAPPIST-1e,33.0,False,0.0,0.0,0.0,0.0,0.0,Anamse Cha,True
400901,Earth,False,,55 Cancri e,51.0,False,8.0,0.0,206.0,1247.0,14.0,Luisy Belley,True
401001,Earth,True,G/658/P,TRAPPIST-1e,38.0,False,0.0,0.0,0.0,0.0,0.0,Florey Sweeton,False
401301,Mars,False,E/243/P,TRAPPIST-1e,14.0,False,460.0,0.0,0.0,315.0,172.0,Coos Emead,False
401401,Europa,False,B/125/P,TRAPPIST-1e,42.0,False,0.0,456.0,1.0,1193.0,3039.0,Hekabih Metful,False
401402,Europa,False,B/125/P,55 Cancri e,28.0,False,0.0,3238.0,0.0,750.0,2368.0,,False
401601,Earth,False,E/268/S,55 Cancri e,34.0,False,309.0,542.0,0.0,0.0,55.0,Dorene Mclainez,False
401701,Mars,False,E/269/S,TRAPPIST-1e,21.0,,0.0,0.0,0.0,0.0,0.0,Frouse Mele,False
401702,Mars,True,F/761/S,TRAPPIST-1e,30.0,False,0.0,0.0,0.0,0.0,0.0,Tibers Mele,True
401703,Mars,True,F/761/S,TRAPPIST-1e,,False,0.0,0.0,0.0,0.0,0.0,Chrice Mele,True
401704,Mars,True,E/269/S,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,Tights Mele,False
401705,Mars,False,F/761/S,TRAPPIST-1e,23.0,False,931.0,0.0,134.0,0.0,421.0,Hog Gene,False
401801,Earth,False,F/762/S,TRAPPIST-1e,20.0,False,0.0,1.0,0.0,20.0,42.0,Jacky Bears,False
401901,Earth,False,E/245/P,55 Cancri e,59.0,False,258.0,377.0,5.0,0.0,0.0,Jimen Lerez,True
402001,Europa,False,B/126/P,55 Cancri e,37.0,False,6498.0,1470.0,0.0,416.0,4174.0,,False
402101,Mars,False,F/832/P,TRAPPIST-1e,32.0,False,1843.0,0.0,662.0,0.0,0.0,Flys Buth,False
402201,Earth,False,F/833/P,PSO J318.5-22,37.0,False,4.0,0.0,223.0,512.0,1.0,Lavey Hubbarrison,False
402301,Earth,False,E/246/P,TRAPPIST-1e,27.0,False,1.0,355.0,757.0,0.0,0.0,Franda Torrez,False
402601,Europa,True,B/154/S,55 Cancri e,42.0,False,0.0,0.0,0.0,0.0,0.0,Azham Chsere,True
402701,Earth,True,G/659/P,PSO J318.5-22,29.0,False,0.0,0.0,0.0,0.0,0.0,Benry Patthews,True
403001,,False,G/661/S,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,0.0,Evaley Flowensley,True
403002,Earth,True,,TRAPPIST-1e,10.0,False,0.0,0.0,0.0,0.0,0.0,Luise Carpennels,False
403003,Earth,False,G/661/S,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Gleney Carpennels,False
403004,Earth,True,G/661/S,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,Beula Carpennels,False
403005,Earth,False,G/661/S,TRAPPIST-1e,8.0,False,0.0,0.0,0.0,0.0,0.0,Terina Carpennels,False
403101,Europa,True,C/131/P,55 Cancri e,,False,0.0,0.0,0.0,0.0,0.0,Algeno Listive,True
403102,Europa,True,C/131/P,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,Krabik Listive,True
403201,Earth,,G/661/P,PSO J318.5-22,13.0,False,0.0,0.0,0.0,0.0,0.0,Deaney Waltonnedy,True
403301,Europa,False,C/144/S,55 Cancri e,49.0,False,2025.0,7167.0,0.0,2456.0,47.0,Shaton Windend,True
403401,Mars,True,E/247/P,TRAPPIST-1e,38.0,False,0.0,0.0,0.0,0.0,0.0,Froon Kité,False
403501,Earth,True,G/662/P,55 Cancri e,21.0,False,0.0,0.0,0.0,0.0,0.0,Pamiea Bryants,True
403601,Earth,False,G/662/S,TRAPPIST-1e,22.0,False,7.0,61.0,110.0,708.0,0.0,Jodia Evedorsen,False
403701,Earth,True,G/663/S,PSO J318.5-22,14.0,False,0.0,0.0,0.0,0.0,0.0,Luisy Gardsondez,True
403801,Earth,True,G/664/S,PSO J318.5-22,24.0,False,0.0,0.0,0.0,0.0,0.0,Elice Reenez,False
403901,Earth,False,F/764/S,TRAPPIST-1e,24.0,False,714.0,0.0,4.0,49.0,11.0,Race Tersimpson,False
404001,Earth,True,G/663/P,TRAPPIST-1e,34.0,False,0.0,0.0,0.0,0.0,0.0,Brance Micknightt,False
404201,Europa,False,A/46/S,TRAPPIST-1e,1.0,False,0.0,0.0,0.0,0.0,0.0,Mesatz Stewder,True
404202,Europa,True,A/46/S,55 Cancri e,,False,0.0,0.0,0.0,0.0,0.0,Etair Stewder,True
404203,Europa,True,A/46/S,55 Cancri e,26.0,False,0.0,0.0,0.0,0.0,0.0,Canon Stewder,True
404301,Earth,False,E/248/P,TRAPPIST-1e,,False,0.0,0.0,0.0,32.0,1577.0,Marvey Mirandry,False
404401,Mars,False,F/765/S,TRAPPIST-1e,32.0,False,536.0,0.0,736.0,118.0,0.0,Jackix Can,False
